frame_id,obj_type,Prediction,Confidence
2-048_21490_084,CAR,"[21.058475  21.84057   -1.2797612  5.074011   2.1256506  1.9240631
  4.6092916]",0.13750716
2-048_21491_084,CAR,"[63.07348     2.5495918  -0.93168974  5.3166046   2.5998037   2.0649393
  6.264664  ]",0.91718954
2-048_21491_084,CAR,"[54.195923   7.941356  -0.9391452  5.338997   2.673841   1.9604527
  2.7927027]",0.6970644
2-048_21491_084,CAR,"[71.22091   -9.711996  -1.0212613  5.463793   2.7325501  1.9926112
  2.4246454]",0.24791457
2-048_21492_084,CAR,"[55.209797   -4.6475096  -0.99742615  5.3993287   2.480866    2.0488236
  6.2935424 ]",0.92585444
2-048_21492_084,CAR,"[37.51604    7.8603916 -1.1704763  4.92341    2.4768226  1.7657303
  3.0470114]",0.709794
2-048_21492_084,CAR,"[62.854233    7.5831246  -0.91298467  5.227136    2.5846229   1.9078699
  2.8511248 ]",0.65882105
2-048_21492_084,CAR,"[ 1.7701836  3.6867976 -1.1505916  5.398181   2.5683875  2.0118923
  2.9402263]",0.5816906
2-048_21493_084,CAR,"[64.94423    3.539108  -1.3558756  5.2080226  2.4941933  1.9528658
  6.2895093]",0.91851217
2-048_21493_084,CAR,"[34.534435   3.9040983 -1.3389167  5.4062653  2.5336864  1.937723
  6.2402964]",0.90375715
2-048_21493_084,CAR,"[ 38.698406   -27.165583    -0.98568374   5.3664346    2.6561384
   2.0376325    2.8154144 ]",0.15911572
2-048_21493_084,CAR,"[24.01647   38.642406  -1.6089808  5.7668056  2.703568   2.0349202
  3.3394742]",0.12044874
2-048_21493_084,CAR,"[14.415335  37.26586   -1.6298084  5.612956   2.7084122  2.0767157
  3.2392797]",0.113769285
2-048_21505_084,CAR,"[61.88965   -2.3656528 -0.9044231  5.4123163  2.5727031  2.0898402
  6.1781135]",0.8821286
2-048_21505_084,PEDESTRIAN,"[46.84859    4.6985216 -1.2121264  0.9805711  0.9140756  1.8665384
  4.5332   ]",0.65056884
2-048_21505_084,CAR,"[  0.92751396 -27.29656     -1.247612     5.2468762    2.6023524
   1.8893937    2.8806102 ]",0.17551646
2-048_21508_084,CAR,"[67.43522    5.0484977 -1.0755131  5.433935   2.5017252  2.067284
  6.3274627]",0.90190464
2-048_21508_084,CAR,"[77.42249    7.9349537 -0.8565734  5.172839   2.5734644  1.9646405
  3.2779055]",0.5531089
2-048_21528_084,CAR,"[30.857439   2.6180966 -1.2630992  5.2513795  2.3603313  1.8195685
  6.1749945]",0.92746097
2-048_21528_084,CAR,"[18.259735   8.357824  -1.06829    5.0761786  2.447791   1.8611177
  2.9988797]",0.35923165
2-048_21528_084,CAR,"[35.526516  10.688931  -1.1500576  5.2294154  2.4385283  1.8747808
  3.16714  ]",0.25196612
2-048_21529_084,CAR,"[43.418823   1.7976892 -1.2229791  5.3499794  2.4555402  1.9323539
  6.1940994]",0.9592156
2-048_21529_084,CAR,"[ 0.09677181  3.1927583  -1.476112    4.9010596   2.196043    1.8332545
  1.9686711 ]",0.3082417
2-048_21529_084,CAR,"[57.803005  -4.706688  -0.7489299  5.225416   2.5700219  2.0540457
  6.5037236]",0.11727013
2-048_21530_084,CAR,"[51.27324    2.0822158 -1.2425312  5.3822255  2.4508238  1.9942927
  6.2354984]",0.9334017
2-048_21530_084,CAR,"[ 4.2847023  3.4993482 -1.3225892  5.6705427  2.5070257  1.9482988
  6.2171173]",0.8606235
2-048_21530_084,CAR,"[ 70.93109    -23.317724    -0.08915566   5.6022563    2.8049731
   1.825023     1.3472369 ]",0.39671317
2-048_21530_084,PEDESTRIAN,"[ 79.65264   -10.620316   -1.4459388   1.8250164   1.3332269   1.919601
   2.0730135]",0.10343947
2-048_21531_084,CAR,"[34.568977  -0.8228342 -1.2549725  5.248194   2.5273876  1.9550712
  6.208963 ]",0.90797025
2-048_21531_084,CAR,"[11.112352  11.553958  -1.338536   5.3481646  2.560135   1.936525
  3.0844069]",0.8110449
2-048_21531_084,CAR,"[70.656136  -0.6154597 -0.5919211  5.5206647  2.7009037  1.9572831
  3.1105978]",0.24002184
2-048_21532_084,CAR,"[31.04907   -3.5207577 -1.3835249  5.326524   2.5194633  1.8419853
  6.217365 ]",0.91482985
2-048_21532_084,CAR,"[40.033638  11.361952  -1.2269192  5.2316885  2.6218534  1.8710414
  3.1221054]",0.86800253
2-048_21532_084,CAR,"[21.645525  12.687024  -1.6092192  5.5028124  2.67506    2.0364008
  3.1075602]",0.8330478
2-048_21532_084,CAR,"[50.637833  -4.36316   -1.5023174  5.1269007  2.507209   1.8705218
  6.035022 ]",0.7852571
2-048_21532_084,CAR,"[66.88084   -4.5552244 -0.9353552  5.261116   2.6050398  1.9572891
  2.9128745]",0.3700093
2-048_21532_084,CAR,"[80.4285     -8.323349   -0.77876955  5.3798723   2.804201    1.9440473
  2.7085118 ]",0.15245129
2-048_21606_084,CAR,"[60.548176   1.9372162 -0.997833   5.4414387  2.576069   2.0738068
  6.3923516]",0.9537541
2-048_21606_084,CAR,"[38.54303    3.3723056 -1.114055   5.587604   2.4829602  2.0570862
  6.262954 ]",0.9357219
2-048_21606_084,CAR,"[60.727818   4.801927  -0.8505046  5.5340834  2.6833727  1.979585
  2.6588924]",0.6447767
2-048_21606_084,CAR,"[17.954031  -9.823738  -0.620309   5.498942   2.6232755  1.8971524
  2.4796631]",0.41144794
2-048_21606_084,CAR,"[77.3978    26.58956   -1.7324883  5.6279263  2.5496714  2.0274148
  3.2648451]",0.36785254
2-048_21606_084,PEDESTRIAN,"[ 24.436205   -15.665757    -0.68062294   3.4087903    1.620053
   2.0668375    2.6406646 ]",0.3612286
2-048_21606_084,PEDESTRIAN,"[53.73128   -2.0538917 -0.6793851  3.9191718  2.0033278  2.1457167
  2.9845972]",0.3446036
2-048_21607_084,CAR,"[47.09151     4.857714   -0.98054266  5.4789634   2.6280725   2.0346467
  6.2433615 ]",0.9494559
2-048_21607_084,CAR,"[23.51414    3.7903144 -1.0077407  5.5049067  2.4732313  2.0458033
  6.2857456]",0.9413857
2-048_21607_084,CAR,"[73.23403     3.4933805  -0.94090456  5.710157    2.4428046   2.1152575
  6.343663  ]",0.83897614
2-048_21607_084,CAR,"[77.4587     -7.1866918  -0.98131967  5.2595162   2.6418111   1.8746654
  3.10412   ]",0.6602859
2-048_21607_084,CAR,"[ 39.464573  -31.534338   -0.570661    5.655721    2.6576443   1.9826785
   3.388303 ]",0.5769222
2-048_21607_084,CAR,"[ 12.69626   -26.739977   -1.0408306   5.5764017   2.735916    1.9251093
   2.522038 ]",0.53695726
2-048_21607_084,CAR,"[  9.582022  -38.321133   -1.0147833   5.276254    2.5812256   1.8944019
   2.8543775]",0.5073567
2-048_21607_084,CAR,"[ 14.606656  -22.766134   -0.9777988   5.343846    2.660574    2.0199394
   2.7071328]",0.46598738
2-048_21607_084,CAR,"[ 16.45107   -19.844501   -0.85069     5.259611    2.615741    1.9745148
   2.568606 ]",0.43234488
2-048_21607_084,PEDESTRIAN,"[ 25.764809  -19.798782   -1.4655092   1.0426111   0.8796833   1.835627
   3.7752066]",0.36517048
2-048_21607_084,CAR,"[ 63.604286  -31.891272   -2.3540332   4.736961    2.2202735   1.6919992
   1.6299816]",0.20349382
2-048_21607_084,CAR,"[ 59.53638   -29.958782   -1.1065656   5.773879    2.8478162   2.0596027
   3.398048 ]",0.18487613
2-048_21608_084,CAR,"[46.09157     4.878956   -0.39730078  5.523303    2.6132083   2.04671
  6.39755   ]",0.90079546
2-048_21608_084,CAR,"[19.879671   3.713082  -0.9258051  5.4700103  2.4432743  2.0287907
  6.3002357]",0.8977639
2-048_21608_084,CAR,"[27.593485   10.341268   -0.86624724  5.1401258   2.7603028   1.85103
  3.1922405 ]",0.8661331
2-048_21608_084,CAR,"[54.04895    1.6057615 -0.6618629  5.6477127  2.6123097  2.0902464
  6.267693 ]",0.814469
2-048_21608_084,CAR,"[ 47.635998  -22.72111    -0.4059161   5.0349584   2.552357    1.7288777
   1.5881784]",0.467225
2-048_21608_084,CAR,"[62.409775  18.798956  -1.0650616  5.083471   2.522955   1.8796684
  3.3747754]",0.29198113
2-048_21608_084,CAR,"[57.01851   16.942518  -0.9087135  5.560465   2.697688   1.9810512
  3.288041 ]",0.21076621
2-048_21608_084,CAR,"[37.081566  11.191473  -1.4889766  5.3794804  2.550006   1.9836462
  3.191839 ]",0.14499967
2-048_21609_084,CAR,"[21.461958   3.3980415 -1.1247195  5.5693827  2.5059774  2.0823507
  6.2608757]",0.92579204
2-048_21609_084,CAR,"[49.097996   2.9316697 -1.3740174  5.414026   2.5901642  1.9947134
  6.246682 ]",0.9206941
2-048_21609_084,CAR,"[40.769165   -0.35085887 -1.3255172   5.682048    2.627136    2.0784297
  6.2369933 ]",0.9083158
2-048_21609_084,CAR,"[38.90847    9.034745  -1.4517062  5.1375375  2.5885346  1.8593727
  3.1082554]",0.87100327
2-048_21609_084,CAR,"[26.947182  13.047219  -1.6406318  5.376016   2.5664473  2.0190334
  3.0209668]",0.85480416
2-048_21609_084,CAR,"[14.969994  23.19883   -1.6347255  5.0849795  2.4683225  1.9253509
  3.1501408]",0.7778213
2-048_21609_084,CAR,"[70.10086    7.935666  -1.5834863  5.7957273  2.657548   2.0916378
  2.9199212]",0.75994694
2-048_21609_084,CAR,"[ 43.86364   -25.032492   -0.5256859   4.920113    2.5155284   1.9609076
   5.901317 ]",0.72470284
2-048_21609_084,PEDESTRIAN,"[19.835001  -3.3955534 -1.0324076  3.026137   1.4811893  2.0634236
  3.62217  ]",0.6388342
2-048_21609_084,PEDESTRIAN,"[37.365417   6.1264186 -0.7649005  3.5505393  1.6742139  2.0028675
  3.3326845]",0.23422968
2-048_21609_084,CAR,"[ 2.7333758 22.747196  -1.4965074  5.724743   2.677466   2.057512
  3.0250008]",0.19244583
2-048_21609_084,CAR,"[ 41.366837  -19.087757   -1.18813     5.259962    2.6395946   1.8931941
   2.6913586]",0.17000811
2-048_21609_084,CAR,"[ 30.64787   -13.818153   -2.1601865   4.61312     2.2117958   1.7141509
   2.1118715]",0.10424947
2-048_21610_084,CAR,"[22.846964  -0.549308  -1.170085   5.7063713  2.7593338  2.1280074
  6.282399 ]",0.9462922
2-048_21610_084,CAR,"[48.573837   2.6975846 -1.4596682  5.4602265  2.5582132  1.9266849
  6.2851343]",0.9442928
2-048_21610_084,CAR,"[69.09645   11.974016  -1.7130785  5.252218   2.579242   1.9239378
  6.341319 ]",0.88543767
2-048_21610_084,CAR,"[13.081196  28.55487   -1.0309165  5.2726617  2.5442595  1.9806861
  5.30846  ]",0.8608886
2-048_21610_084,CAR,"[ 66.67118   -39.190544   -0.7043883   5.400559    2.6963072   1.917987
   2.5533297]",0.6303421
2-048_21610_084,CAR,"[73.95823    2.244993  -1.3482637  5.357035   2.6362581  2.0120904
  2.8601496]",0.61606145
2-048_21610_084,CAR,"[43.481266   39.445457   -0.28861287  5.648833    2.7153678   1.9177758
  1.0590161 ]",0.4780992
2-048_21610_084,CAR,"[ 81.61751   -23.085037   -0.3671201   5.410662    2.67503     1.9487888
   2.5610762]",0.38757256
2-048_21610_084,CAR,"[31.790405   9.184949  -1.3805938  5.4448085  2.4691021  2.0240605
  6.3143272]",0.3341655
2-048_21610_084,CAR,"[ 6.3202214 35.860073  -0.7161588  5.788035   2.7459178  2.0570703
  2.9839609]",0.32206598
2-048_21610_084,CAR,"[ 81.81889   -19.058315   -1.4701583   5.387496    2.6396523   2.024426
   2.8527048]",0.3209361
2-048_21610_084,CAR,"[ 35.85798   -25.866592   -0.5023319   5.68456     2.777026    2.0197704
   2.7122362]",0.2593918
2-048_21610_084,CAR,"[33.541714  22.639372  -1.3867925  5.3418617  2.4707851  1.8909515
  3.5678833]",0.14476572
2-048_21610_084,CAR,"[ 43.489746   -22.749899    -0.97198015   5.4992037    2.741065
   1.9451591    2.4624104 ]",0.11614252
2-048_21610_084,CAR,"[29.313488   26.068089   -0.99497306  4.786264    2.2306817   1.856838
  2.0855827 ]",0.10378778
2-048_21611_084,CAR,"[25.459612   -0.11965644 -1.0759724   5.803051    2.6594582   2.093276
  6.2814875 ]",0.93729466
2-048_21611_084,CAR,"[35.745438   2.7011528 -1.2914355  5.2619762  2.4975555  1.9265219
  6.2461085]",0.92319983
2-048_21611_084,CAR,"[60.892765   2.337922  -1.0402212  5.3454576  2.475031   2.0295691
  6.16192  ]",0.88193524
2-048_21611_084,CAR,"[61.62409    7.11923   -1.2538918  5.1644588  2.571581   1.9203252
  3.0834014]",0.7926075
2-048_21611_084,CAR,"[ 1.5188848  3.3850515 -1.1557033  5.5910735  2.4420912  2.0165882
  6.210311 ]",0.76723504
2-048_21611_084,CAR,"[ 73.091034   -30.028805    -0.28376108   5.581231     2.7135005
   1.8384215    1.5507202 ]",0.19960919
2-048_21611_084,CAR,"[52.970055   4.4229374 -0.9157074  5.4962044  2.7265174  1.9288821
  2.5486457]",0.19483961
2-048_21611_084,CAR,"[ 9.147088   30.613926   -0.34430304  4.944224    2.525393    1.9578668
  2.0788913 ]",0.15978059
2-048_21612_084,CAR,"[17.266615  -3.1845422 -1.1945695  5.6888165  2.7479131  2.2086532
  6.2199636]",0.95753545
2-048_21612_084,CAR,"[24.889591   -0.44693595 -1.4011662   5.3044744   2.541971    1.8627274
  6.249971  ]",0.9154534
2-048_21612_084,CAR,"[69.38952   -2.790852  -1.1553355  5.2533937  2.5603726  1.9050853
  3.0107534]",0.70988154
2-048_21612_084,CAR,"[46.551548  -1.4531659 -1.1141869  5.357607   2.5753202  2.0080166
  6.2398953]",0.6636514
2-048_21612_084,MOTORCYCLE,"[48.22799    6.3079143 -1.3760962  2.672735   1.3533676  1.8160157
  4.506396 ]",0.6471121
2-048_21612_084,CAR,"[72.3151    10.704187  -1.5790349  5.33936    2.5299807  1.9877391
  2.8432698]",0.49675593
2-048_21612_084,CAR,"[ 72.588234  -29.073456   -0.9691468   5.3452663   2.6253805   1.9685698
   3.271062 ]",0.34285283
2-048_21612_084,CAR,"[ 59.650024  -30.42408    -0.553033    5.2017403   2.4844928   1.8667527
   2.2412393]",0.27250955
2-048_21612_084,CAR,"[ 69.146614   -38.25146     -0.89324224   5.3131266    2.6567724
   1.8708133    2.565606  ]",0.2310393
2-048_21612_084,PEDESTRIAN,"[37.642616  15.293914  -1.5051275  1.6586146  1.6146499  1.8994842
  5.211318 ]",0.21658425
2-048_21612_084,CAR,"[ 63.479225   -30.094576    -0.41534358   5.529144     2.7108839
   1.9373561    2.422807  ]",0.17466068
2-048_21612_084,CAR,"[58.511654  -9.599758  -0.993129   5.185561   2.6410108  1.9166296
  2.9925709]",0.14962533
2-048_21617_084,CAR,"[37.286507    0.75107914 -1.3790872   5.121967    2.5077894   1.87184
  6.2162237 ]",0.907599
2-048_21617_084,CAR,"[73.09813    13.452672   -0.90164804  5.5793414   2.6775186   2.1486044
  6.44804   ]",0.8566094
2-048_21617_084,CAR,"[62.236916  26.119486  -1.1993471  5.3522205  2.642493   1.9174508
  3.544551 ]",0.4312995
2-048_21617_084,CAR,"[80.74869   12.732344  -1.1338304  5.223792   2.5525792  1.9762535
  6.9769297]",0.3461871
2-048_21617_084,CAR,"[54.360928  15.248644  -1.0447414  5.8442526  2.744751   2.1658013
  6.645148 ]",0.23117468
2-048_21617_084,CAR,"[65.0485      0.80533457 -0.91704184  5.3675904   2.5259755   2.0012307
  6.2816405 ]",0.14724211
2-048_21617_084,PEDESTRIAN,"[52.23203   14.197618  -1.1363575  1.270761   1.1993556  2.0037785
  4.434087 ]",0.1228174
2-048_21618_084,CAR,"[56.221096  -0.3601512 -1.3329377  5.245784   2.5643008  1.9894433
  6.2356057]",0.92939883
2-048_21618_084,CAR,"[ 2.1130743 18.406363  -1.9267664  5.483126   2.6526504  2.1076055
  3.2706199]",0.8368581
2-048_21618_084,CAR,"[26.053598  30.881853  -2.9344513  4.987932   2.2830348  1.8220878
  1.1711619]",0.83260834
2-048_21618_084,CAR,"[62.247253  39.50584   -2.305654   5.4008145  2.604076   1.9704086
  6.6232944]",0.46197182
2-048_21618_084,CAR,"[19.067026  38.39108   -1.3933699  5.52002    2.6706612  1.9652017
  3.0413907]",0.23006548
2-048_21618_084,PEDESTRIAN,"[44.802322  26.991476  -2.9424312  2.1274962  1.9313984  1.7008238
  3.2081552]",0.14490584
2-048_21619_084,CAR,"[34.486774  -4.311942  -1.6007109  5.442856   2.5388954  1.8565056
  6.2922134]",0.9214737
2-048_21619_084,CAR,"[47.286427   7.045265  -1.515975   5.4523325  2.5821865  2.0119307
  3.1416242]",0.8934945
2-048_21619_084,CAR,"[ 66.10443   -10.986382   -1.7904023   5.3049083   2.6278045   1.9828789
   6.3268585]",0.7762296
2-048_21619_084,CAR,"[54.033405    0.19761828 -0.8040953   5.4062304   2.6275525   2.018972
  6.334412  ]",0.61935973
2-048_21619_084,CAR,"[ 66.77573   -13.142288   -1.6868908   5.379027    2.6792436   2.0214145
   6.6242633]",0.3641033
2-048_21619_084,PEDESTRIAN,"[ 50.124405  -23.970512   -1.4916635   0.989224    0.9004247   1.8774273
   4.128868 ]",0.24992138
2-048_21619_084,CAR,"[ 79.32562   -23.521812   -0.9574423   5.1571784   2.6194592   1.9617538
   2.6265538]",0.15034479
2-048_21619_084,CAR,"[ 2.7866693  3.6135466 -1.3139514  5.208697   2.4235675  1.9144626
  6.189382 ]",0.11132484
2-048_21620_084,CAR,"[14.567202  -3.9278631 -1.5463709  5.4050946  2.5057     1.8097628
  6.2262993]",0.9359174
2-048_21620_084,CAR,"[ 50.505383  -12.107945   -1.0085415   5.1317735   2.49443     1.9618008
   5.94654  ]",0.6932472
2-048_21620_084,PEDESTRIAN,"[50.40332    5.411304  -1.0672961  1.9014534  1.636209   1.9014633
  4.914516 ]",0.5393565
2-048_21620_084,PEDESTRIAN,"[ 22.035543  -12.007078   -1.701303    1.8228288   1.8686534   1.927249
   4.734371 ]",0.124280535
2-048_21620_084,CAR,"[66.25286    3.1576748 -0.9709681  5.285357   2.589564   1.9075428
  6.0402365]",0.11748868
2-048_21621_084,CAR,"[79.4161    -1.076074  -1.0314236  5.2379804  2.6462052  1.8878242
  2.9859776]",0.8336311
2-048_21621_084,CAR,"[43.044834   2.6218915 -1.3591259  5.2867584  2.4601305  1.8933555
  3.0258205]",0.8132033
2-048_21621_084,CAR,"[ 2.1661203  4.5899363 -1.0903822  5.7592654  2.6674533  2.1017911
  3.0942836]",0.6863976
2-048_21621_084,CAR,"[ 75.415924   -14.041856    -0.29125077   5.198606     2.5779824
   1.9781809    6.0668187 ]",0.18079814
2-048_21621_084,CAR,"[73.26597   -1.9908655 -1.2060194  5.232775   2.4964943  1.9328321
  6.3808956]",0.15056078
2-048_21622_084,CAR,"[56.041275   -4.6291084  -0.90503526  5.3925304   2.5031257   2.0396414
  6.211452  ]",0.93094957
2-048_21622_084,CAR,"[27.503387   4.076807  -1.1832435  5.173242   2.5624058  1.9445332
  3.073743 ]",0.87927
2-048_21622_084,CAR,"[54.36844    6.8718963 -1.1744641  4.9340615  2.5613008  1.7922913
  3.0988555]",0.8778986
2-048_21622_084,CAR,"[ 2.3181174  4.196797  -1.2757571  5.920453   2.669372   1.9971714
  3.0817487]",0.7731508
2-048_21622_084,CAR,"[ 0.32817656  7.68833    -1.3063109   4.951988    2.399116    1.8212137
  3.3299189 ]",0.22135413
2-048_21622_084,PEDESTRIAN,"[ 2.4837985 -5.272829  -1.3239087  3.0415406  1.7122606  2.0399067
  3.2457254]",0.1376429
2-048_21622_084,CAR,"[ 7.4678764 -3.8036928 -1.2718332  5.34282    2.5077643  1.90166
  6.2404985]",0.11201639
2-048_21636_084,CAR,"[39.19083     0.99409515 -1.2475665   5.226274    2.4211526   1.9027586
  6.2561812 ]",0.9297738
2-048_21636_084,CAR,"[ 7.850546   3.2781084 -1.4330348  5.546688   2.5145218  1.8407195
  6.2450433]",0.92065024
2-048_21636_084,CAR,"[ 13.521255   -14.969694    -0.65773535   5.1514626    2.4708302
   1.9795736    6.1190333 ]",0.70184493
2-048_21636_084,CAR,"[  0.9598696  -14.261944    -0.79357255   5.57758      2.6526353
   1.9166305    4.7962117 ]",0.5003401
2-048_21636_084,CAR,"[63.9845    -6.9779797 -1.3523186  5.556818   2.5861843  2.0365775
  2.571771 ]",0.34285134
2-048_21636_084,PEDESTRIAN,"[ 31.087664  -11.290102   -1.2998426   1.9318048   1.5613352   1.8811451
   2.556399 ]",0.34182528
2-048_21637_084,CAR,"[36.500507   -0.38542333 -1.1413219   5.4321027   2.4123049   2.0097442
  6.272921  ]",0.9299943
2-048_21637_084,CAR,"[80.27564   -1.211338  -1.1306852  5.1797605  2.4611442  1.9635074
  6.1824946]",0.9259725
2-048_21637_084,CAR,"[76.31461   -5.194263  -1.2564363  4.872364   2.4255795  1.8215513
  6.126804 ]",0.76929194
2-048_21637_084,PEDESTRIAN,"[11.970142  30.46148   -1.2481787  1.9255071  1.816358   1.9366921
  1.6448617]",0.56204873
2-048_21637_084,CAR,"[ 59.028835  -12.652474   -1.0722374   5.1055326   2.480086    1.9436462
   5.8055186]",0.4160287
2-048_21637_084,CAR,"[ 79.04946   -22.37569    -1.2472867   5.3729305   2.612424    1.8769753
   2.8457184]",0.11954829
2-048_21642_084,CAR,"[23.630335   3.2947748 -1.2073486  5.201885   2.3802183  1.8956313
  6.297615 ]",0.9271169
2-048_21642_084,CAR,"[ 33.30853   -22.9304     -2.3026545   5.966775    2.6828876   2.097254
   3.7485206]",0.67490387
2-048_21642_084,CAR,"[73.51028    14.24927    -0.89513135  5.313478    2.6747155   1.9717791
  3.0547535 ]",0.6727089
2-048_21642_084,CAR,"[58.481075   7.7425723 -1.1640624  5.2654247  2.5729473  1.8711122
  3.4994202]",0.14811857
2-048_21643_084,CAR,"[28.821976   3.0784588 -1.0112809  5.2528467  2.405599   1.956736
  6.2680826]",0.8907986
2-048_21643_084,CAR,"[72.54474    2.561917  -0.6046779  5.316239   2.592386   2.0726092
  6.303065 ]",0.8447374
2-048_21643_084,CAR,"[72.804634  -1.9378608 -1.2329532  5.22847    2.5539935  1.9674884
  3.342006 ]",0.50367725
2-048_21643_084,CAR,"[ 81.010475  -13.012526   -1.1459556   5.3302474   2.626099    1.9281657
   3.0031056]",0.37954247
2-048_21644_084,CAR,"[31.167896   3.7361636 -1.1447775  5.1901693  2.41471    1.8231725
  6.255908 ]",0.94523257
2-048_21644_084,CAR,"[ 31.049026  -11.882418   -1.2246627   5.5035553   2.6470337   1.9824392
   2.9487293]",0.7034324
2-048_21644_084,CAR,"[76.20932   -5.299825  -0.9499922  5.234976   2.6631408  1.9659702
  2.382089 ]",0.5538015
2-048_21644_084,CAR,"[55.11002    8.926351  -0.9570961  5.135059   2.6090033  1.8796214
  3.170012 ]",0.54130447
2-048_21644_084,CAR,"[35.84554   26.874636  -0.9092048  5.681003   2.7398233  2.0233257
  3.607204 ]",0.1368688
2-048_21669_084,CAR,"[38.136833   2.0326986 -1.1831208  5.3021927  2.4512384  1.9662297
  6.2026463]",0.95258206
2-048_21669_084,CAR,"[51.743927   6.6436706 -0.9695717  4.9884586  2.5343328  1.8278695
  3.2894373]",0.6812804
2-048_21669_084,CAR,"[53.915947   4.925435  -0.9728875  5.3414164  2.539331   1.8895789
  3.3831868]",0.17900272
2-048_21670_084,CAR,"[38.174274   3.4121783 -1.4967426  5.229404   2.4863615  1.8008987
  6.3163543]",0.93028784
2-048_21670_084,CAR,"[ 78.715675  -19.49881    -2.232959    5.5106297   2.6320424   2.0501578
   2.5956519]",0.1571782
